binary_value,float_value_1,float_value_2,float_value_3,float_value_4
0,40.4216,17.8892,0.232806,772.646
1,80.8759,1.2017,0.692352,1946.071
1,43.5209,-11.1830,0.636715,1039.770
1,86.2805,-18.1836,0.037573,758.129
1,38.9319,11.3517,0.608109,1045.462
1,39.3865,-3.8959,0.151784,1287.695
1,27.1882,-19.4773,0.898660,760.104
1,12.0660,25.1356,0.714418,898.925
0,75.4997,21.5325,0.896209,1336.494
1,67.9066,-0.4587,0.737138,674.033
0,9.7214,24.5687,0.439175,868.764
1,71.5021,-18.5974,0.869165,623.923
1,37.3690,-7.9054,0.167222,1564.645
0,25.9832,-5.1026,0.463312,855.931
1,94.3879,-1.0487,0.771623,686.470
0,53.0445,17.5791,0.050447,1102.443
1,90.1511,11.8758,0.035762,1041.939
0,36.2404,14.1722,0.652818,1728.983
1,93.0616,-27.0143,0.631802,673.241
0,38.6753,11.4992,0.186446,1268.166
1,26.4110,-28.2574,0.499851,768.380
0,61.4691,-21.7286,0.314862,1169.799
1,92.2036,-21.6242,0.467536,1493.798
1,67.5760,-10.0511,0.805929,1329.041
1,52.3629,15.7283,0.643990,1744.624
1,89.4117,21.0432,0.656129,1175.346
1,83.8792,6.3924,0.538336,1549.173
1,87.2468,-18.1152,0.856842,712.001
0,22.4548,-4.7195,0.206285,1993.529
0,79.1020,4.9335,0.969270,1799.822
0,5.4272,23.1434,0.633752,1743.444
1,50.1971,-6.8968,0.670102,758.652
0,76.3971,-1.0964,0.864631,550.965
1,31.5497,6.0756,0.768088,1259.839
1,47.7681,-1.4616,0.664595,515.473
1,10.2288,3.3512,0.648304,1016.371
1,31.1891,22.8870,0.789581,1177.862
1,95.3069,28.3672,0.709373,1281.346
0,48.7415,1.6787,0.684408,1723.238
1,74.2821,3.4026,0.172308,516.263
0,18.9759,18.8483,0.462711,1235.106
1,57.8632,-16.7323,0.623437,1055.544
1,94.6117,14.2049,0.325854,1935.453
1,88.2522,11.5288,0.412723,1513.538
0,34.2710,23.5133,0.247191,1778.837
1,94.9703,17.4739,0.849103,847.863
1,54.5579,-6.9872,0.637462,761.363
0,49.7754,-4.8757,0.299510,1896.899
1,73.1940,-9.0390,0.339011,1166.951
0,75.0666,-17.8726,0.727439,1702.313
0,5.0675,-21.3608,0.496616,1968.600
0,29.7871,4.0168,0.610153,1401.512
1,78.7400,-7.6784,0.391528,1481.874
1,56.2571,-24.0428,0.151612,1896.893
1,46.3783,-6.4419,0.481457,1844.059
1,99.3359,3.1726,0.802557,717.011
1,74.7580,-26.1725,0.047561,1004.035
0,40.1592,23.2158,0.658395,1020.421
0,93.0807,18.5152,0.698503,1040.491
1,35.9914,27.4693,0.684428,1870.924
1,65.1379,-26.9693,0.796177,928.018
0,65.8039,9.7517,0.600577,1518.846
0,74.4995,15.8634,0.465479,1193.917
1,72.3608,-10.5321,0.055505,1984.217
1,67.5642,-3.5465,0.804665,805.141
0,65.5197,11.6480,0.121130,1855.680
0,3.5537,22.1069,0.888608,1999.042
1,69.7069,-13.9431,0.762215,1855.882
0,73.9063,-12.8188,0.979164,1269.517
1,16.6417,-9.4136,0.235892,1305.453
0,3.5449,24.1391,0.694950,1677.285
0,21.0486,-15.2492,0.592750,1549.933
1,96.3906,2.4839,0.696791,1608.964
1,87.6545,22.5470,0.466118,1963.389
0,45.5992,3.7350,0.151584,1973.619
1,38.9289,-2.2963,0.291653,830.880
0,31.2090,-2.5055,0.584161,1452.713
0,13.3219,-19.5900,0.103751,1294.535
1,45.1223,10.4919,0.062260,690.524
1,19.7664,5.3737,0.239855,1571.919
0,29.0634,22.6194,0.260299,1116.019
1,47.3199,15.0441,0.712537,1092.241
1,74.8759,27.2516,0.372163,921.473
0,50.5665,27.4342,0.061649,1752.254
1,70.3046,16.3219,0.936427,1548.592
1,78.1127,-0.0006,0.024567,1908.880
1,79.9727,-16.6876,0.577041,671.438
1,43.5101,-18.1234,0.173482,1733.735
1,38.2485,-2.3423,0.708923,1173.962
1,49.7030,-11.8378,0.781278,1493.302
1,24.0427,1.6748,0.405019,574.149
1,51.8602,26.4337,0.561238,1603.420
1,97.3209,13.5700,0.773283,803.694
1,52.6886,-7.3709,0.257871,728.964
0,30.7723,17.0253,0.239159,1105.343
1,24.2084,-26.2135,0.487119,756.932
0,47.8424,13.1227,0.362366,1102.639
0,27.1813,19.0112,0.527609,1566.564
0,49.4539,8.2023,0.437868,1686.447
1,65.6318,11.2607,0.506461,752.979
1,11.9878,-27.3101,0.628635,1448.731
1,45.6671,-12.6747,0.001457,1650.106
0,45.5493,-2.7934,0.389949,1336.366
1,25.4497,-8.1720,0.371524,875.787
1,71.0033,20.9726,0.546829,1314.357
1,67.1018,-9.2468,0.448194,1918.244
1,55.4405,3.3989,0.318466,755.602
1,43.3593,-24.5954,0.729879,757.982
1,98.3059,18.9238,0.760871,1324.816
1,4.1096,-15.1947,0.880291,856.795
1,29.2517,-11.0307,0.255936,739.716
0,27.0335,-0.1199,0.085731,645.969
0,11.0784,20.4336,0.055961,710.540
1,89.8845,-21.9014,0.219548,1249.129
1,16.4420,8.0353,0.199536,1632.887
1,89.4636,-24.6797,0.996951,1082.990
1,42.4262,-2.0642,0.210331,1612.891
0,23.8250,-11.9573,0.158656,1819.321
1,93.5591,-29.7392,0.632566,1419.852
0,14.2498,15.5662,0.620512,1914.676
1,90.6120,-28.3675,0.380872,677.533
1,65.8595,-23.0028,0.500678,701.041
1,18.1664,0.0631,0.697070,1404.850
1,64.5188,7.8138,0.314033,1709.750
1,59.8133,28.5792,0.340001,1567.396
0,16.0074,-29.9186,0.586301,1056.163
0,13.5200,-1.9104,0.053834,699.891
0,39.7055,-24.9165,0.091975,1554.168
0,12.1630,18.0020,0.024629,1224.993
0,43.4539,-11.5635,0.029332,1218.115
1,51.2269,-3.2758,0.814011,1361.910
0,92.9799,11.2324,0.669275,1901.657
1,65.7239,1.8191,0.129903,876.113
1,71.3504,-3.1670,0.563810,522.912
1,56.0463,2.2953,0.611254,696.853
1,79.8099,27.1015,0.856672,658.158
1,85.2798,28.3214,0.107558,1447.220
1,68.9797,9.2489,0.479227,1213.992
1,70.9848,-5.0730,0.157537,1735.556
0,59.1312,10.2079,0.773886,833.465
1,98.7322,14.6080,0.014058,1611.959
1,97.4015,20.0489,0.682776,991.590
1,97.8107,19.8321,0.563836,777.590
1,68.5216,-4.6343,0.498423,1819.589
1,5.9355,28.0794,0.087815,1035.671
0,14.5013,-7.1570,0.787550,669.815
0,12.7968,-19.3317,0.634362,819.176
0,10.9332,27.4779,0.366252,1178.972
0,85.5648,28.2823,0.151501,1425.241
1,87.9313,21.0968,0.972477,1696.142
0,16.8551,-19.6975,0.894160,1476.632
1,1.9332,9.3390,0.656944,1570.576
1,59.3298,-27.2041,0.569566,1508.237
0,80.0301,-18.2296,0.351052,1134.506
1,72.7250,-26.6094,0.045775,1224.087
0,8.7983,18.9894,0.470988,1515.592
1,29.3400,-5.5056,0.990123,1670.601
1,95.6260,-12.9813,0.983273,1069.226
0,45.3682,-11.9387,0.652535,1128.244
0,80.9050,-5.8916,0.479343,1828.443
1,68.3139,0.0337,0.549473,1820.726
0,11.2041,-22.4440,0.411436,1903.271
0,20.2842,-18.9202,0.979883,1348.161
0,18.5058,-26.6115,0.789166,777.710
1,51.6656,-17.2260,0.971568,1520.420
0,42.6229,-5.7615,0.626945,1518.531
1,68.6176,-9.7712,0.585359,1695.964
1,79.2838,21.5260,0.109639,762.262
1,83.0326,22.3326,0.047759,1451.251
0,26.9019,-10.7317,0.087094,1517.616
1,75.2574,6.7584,0.294203,666.034
1,47.0239,1.7397,0.869193,1125.832
1,70.8067,-0.0607,0.732415,543.485
0,86.5695,5.9582,0.182573,650.455
0,32.6292,26.8102,0.614325,1715.245
1,64.4447,-20.0915,0.337400,710.596
1,10.5090,-10.9872,0.948535,590.562
0,7.3536,-27.4233,0.474670,1151.320
0,26.3843,29.3744,0.692417,1993.266
0,33.1338,-21.6124,0.018769,1362.540
1,66.9715,-21.6861,0.986791,1596.244
1,80.5737,29.8989,0.484039,749.114
1,30.5099,-18.5044,0.728796,834.467
0,39.1186,3.0272,0.672041,1812.560
1,82.2751,-22.5220,0.748360,658.109
1,33.6718,-14.7348,0.618814,714.880
1,50.4652,-21.2177,0.762373,1199.316
1,96.6525,-10.1946,0.217705,1652.031
0,7.5220,3.5343,0.308595,1573.347
0,7.2250,-14.3534,0.469439,1881.905
0,78.0884,-1.9348,0.143729,1384.134
0,54.5082,-6.5877,0.881385,570.638
1,55.1317,-7.2299,0.340785,1329.200
1,15.8727,-4.2468,0.262585,1547.675
0,6.1095,-10.0351,0.904020,1290.240
0,26.3845,18.9623,0.032795,1123.410
0,7.5941,17.0988,0.697544,1801.294
0,3.6899,-29.8414,0.172951,1422.161
0,57.6319,-3.0777,0.170613,1718.577
1,69.5719,-16.9128,0.755794,1252.351
1,64.3029,29.8915,0.770989,1720.331
0,44.8135,3.8240,0.616902,1518.558
0,72.9043,-8.5554,0.465778,1153.406
1,76.6336,10.9175,0.473256,1580.613
0,15.6084,-14.6238,0.647812,1578.505
1,61.2390,-20.2719,0.091635,1594.896
0,4.5725,-26.3853,0.531228,1826.801
1,7.7749,-29.1605,0.883990,1479.350
1,47.3166,-6.8556,0.493912,540.773
1,21.8909,28.9756,0.735009,1899.035
0,1.3761,14.6918,0.035386,986.705
0,38.6760,-8.9772,0.051986,923.236
1,28.6000,-1.6741,0.886972,1196.559
0,66.8799,19.5709,0.581244,1200.718
1,75.2345,17.8781,0.820356,1004.229
1,77.0343,15.7414,0.620629,1202.900
1,62.9463,-4.3724,0.158945,1549.056
0,30.0861,-28.5085,0.206758,1264.318
1,72.7369,27.7203,0.601833,575.992
0,0.1068,-0.0739,0.029540,1227.973
1,39.2727,-5.8990,0.267864,696.117
0,21.5793,25.4705,0.699233,1430.807
0,62.4402,13.7851,0.583386,1954.504
1,85.8874,-11.2108,0.187601,895.202
1,64.3940,7.1655,0.071699,1828.169
1,79.0340,-18.2319,0.769695,856.845
0,27.1574,13.9690,0.135314,1830.493
0,22.7779,-20.4443,0.028200,1131.734
0,37.6353,-10.4625,0.586220,1857.349
1,99.7618,-7.2828,0.632163,616.827
0,68.7915,-11.3300,0.766072,866.466
1,77.3302,-10.2010,0.382418,584.252
0,1.9658,-20.7112,0.461337,1876.510
1,89.1585,5.6662,0.696391,574.862
1,69.9611,-12.9029,0.766445,917.534
1,31.8315,-28.0078,0.166800,1892.224
1,41.1721,3.8383,0.691810,1997.771
1,96.0407,28.0047,0.891003,1923.996
0,89.7795,16.6106,0.972033,1899.922
1,22.1540,21.8573,0.668547,1357.741
0,40.3181,10.9337,0.582256,999.332
0,40.2963,2.6833,0.487716,1069.488
1,74.0098,-20.2089,0.454269,1968.813
1,45.5686,-2.2198,0.462823,1854.086
0,92.4839,12.2060,0.747060,1855.173
1,92.2767,-11.2248,0.833164,969.353
0,45.4027,-8.1206,0.594973,1793.656
0,72.9492,28.9030,0.358922,1188.114
1,41.5685,-1.2582,0.511345,994.972
1,73.4611,-10.6455,0.992824,1785.690
1,75.8537,-5.9121,0.765823,798.743
1,69.9747,26.1101,0.678807,1228.530
0,9.0043,12.6935,0.174813,1604.820
1,37.5441,4.0927,0.591831,958.145
0,47.3970,-23.7551,0.004080,936.106
1,44.5809,-18.4747,0.417079,1245.632
0,60.0192,-10.7943,0.976038,1704.701
0,5.2561,5.9301,0.395810,1582.347
1,79.4323,-11.8255,0.873235,1762.608
1,70.4127,-11.7470,0.774798,746.988
1,16.6399,13.8446,0.687394,1265.696
1,65.4455,-6.1569,0.475085,863.273
1,50.7658,1.0854,0.181719,1059.644
1,76.9948,14.1312,0.371679,1777.958
1,77.6607,-19.6559,0.870266,997.097
0,17.1061,-16.1492,0.162342,1653.191
0,14.1592,-4.9625,0.252420,1199.253
1,86.9448,7.9621,0.465573,1651.005
1,65.5176,-22.5751,0.153628,539.752
0,27.6233,-22.7286,0.500140,1737.390
1,96.8607,25.9523,0.922826,577.845
0,99.3998,21.6286,0.355997,1937.188
1,42.3608,-15.8974,0.706291,1983.994
1,9.0367,-14.0598,0.715551,1140.357
0,13.7247,-13.8032,0.604342,1432.778
1,65.2858,-28.8736,0.843765,1797.535
0,4.9871,13.8424,0.337415,525.197
0,20.9054,-0.3321,0.200524,817.784
0,0.8971,-13.3978,0.507448,1853.900
1,42.0133,-4.9525,0.164299,1209.544
0,1.0564,-5.6616,0.073235,1516.343
1,69.8661,-10.3083,0.300974,1391.467
1,97.5225,-28.9973,0.490973,1523.030
1,69.2901,23.8577,0.689493,1557.625
1,59.5902,-26.0912,0.503695,1212.067
1,86.0543,15.7499,0.701742,1723.010
0,23.5401,21.2684,0.370736,1233.525
1,64.4232,9.4483,0.659853,1103.074
0,88.0859,-18.3906,0.606212,1415.603
1,99.2258,17.1439,0.825428,631.602
0,52.2505,13.6779,0.459216,692.919
1,94.5418,24.1167,0.598523,1308.753
1,93.6163,7.5872,0.485634,1335.288
0,12.0752,8.7586,0.001957,1124.717
0,3.5429,-15.7335,0.287444,679.249
1,40.2412,-2.4640,0.893293,1246.616
0,7.4812,26.2242,0.614008,1552.595
1,50.7436,-6.2845,0.242123,1563.367
1,74.2287,-26.4631,0.120685,1471.764
0,25.4406,12.4714,0.049354,866.522
1,34.6282,17.0265,0.408950,1875.651
0,28.4730,-3.5688,0.339717,1497.581
0,48.6484,-29.4809,0.100779,1089.550
1,99.9093,-29.2533,0.783904,562.866
1,72.5494,-5.7688,0.293045,644.532
1,97.6480,-22.9746,0.639601,1205.116
0,69.4555,-5.4252,0.648945,1462.292
1,29.1037,1.6872,0.696907,1435.323
0,6.6916,-26.6675,0.577069,996.827
0,73.3634,27.4902,0.727651,1952.672
1,24.1961,25.4371,0.007443,1078.596
1,94.2429,-0.5563,0.312596,1233.130
0,16.7640,18.0551,0.869639,1183.852
0,7.6904,-8.4175,0.459252,1389.770
0,47.0974,-11.0677,0.160356,1717.540
1,66.9953,19.6070,0.961828,894.073
0,1.8311,-6.6337,0.671153,1729.623
0,77.0603,-5.8718,0.263214,1266.209
1,80.0308,-17.0686,0.208154,1282.772
0,26.5997,-18.8459,0.121168,1472.119
1,37.3927,-0.0649,0.134471,1370.137
1,92.6423,15.8158,0.195750,1391.045
1,11.5644,1.7341,0.049881,1691.061
0,77.8202,-22.2140,0.049890,1233.065
1,67.4768,-24.2104,0.948446,1603.633
0,25.5450,-23.5569,0.638508,1623.674
1,48.4052,12.3370,0.313748,1258.970
1,51.9393,-14.7020,0.091062,1460.591
0,0.7007,-17.6168,0.669184,575.056
1,27.1407,-20.0615,0.414113,1157.687
1,13.6232,-21.8393,0.632458,1603.316
0,27.7433,3.0283,0.398716,1988.063
0,81.9038,-22.4947,0.446634,602.490
1,41.0028,-17.0908,0.543901,1209.882
0,52.3235,-27.6778,0.409496,1171.911
1,46.8381,-4.3614,0.898409,1990.962
0,8.9808,11.5963,0.200049,1197.111
1,34.8040,-25.6105,0.578205,1136.020
1,96.8921,21.3750,0.099020,1574.735
1,88.1918,15.5852,0.600857,609.980
0,5.6254,7.3045,0.940858,1811.693
0,9.7528,13.5909,0.184517,1745.022
0,85.0123,9.1238,0.404741,1513.100
0,12.5766,25.5023,0.981893,1518.282
0,33.6870,8.2169,0.119888,1144.853
1,66.6985,26.3810,0.693006,839.314
1,70.8628,19.5872,0.825089,1493.334
1,46.8067,15.1448,0.325588,1555.402
1,62.1525,23.3185,0.748190,1715.641
1,31.6858,-2.9095,0.423620,1823.590
0,95.6879,16.6716,0.922003,1166.964
1,41.9306,0.1112,0.510956,919.080
0,15.7843,-27.9895,0.958308,1709.607
0,2.3670,19.6185,0.742519,1122.519
1,37.3352,5.9671,0.278292,1080.365
1,44.8228,23.3255,0.309461,855.008
1,21.5475,0.9639,0.810613,695.367
0,93.0769,24.2670,0.380446,1501.010
1,96.6213,-15.5125,0.046201,1414.169
1,58.8016,25.8200,0.941785,1858.204
0,48.9883,12.5394,0.008607,1274.547
0,35.7428,-0.0259,0.535092,1156.237
0,53.0548,-18.4564,0.274283,501.753
0,64.1779,-16.6262,0.828063,1609.510
0,11.9220,-3.2082,0.075179,1360.898
0,13.1894,3.1950,0.668846,879.214
0,51.7895,26.8184,0.403991,600.669
0,50.6485,0.4475,0.294248,1111.449
1,43.1201,-7.8385,0.942954,681.028
0,77.3820,28.0305,0.045032,1596.149
1,36.5120,-23.8638,0.202112,1896.921
0,4.3353,8.0287,0.434675,674.823
1,80.4178,19.8433,0.282283,527.534
1,58.3575,17.3041,0.207171,819.250
0,13.4321,25.7188,0.420430,545.555
1,74.9862,0.2145,0.954494,895.098
1,16.4719,0.4931,0.938080,1640.731
0,41.5624,14.6916,0.472711,525.159
0,87.2674,-25.6330,0.177700,1725.371
1,60.0479,-24.7755,0.924599,637.889
1,98.5419,15.6003,0.832199,1037.857
1,43.6473,10.9104,0.171743,1082.438
1,53.9779,10.7590,0.171276,1235.829
0,29.5960,23.5585,0.521796,1946.511
1,83.8715,-11.0585,0.190398,1201.777
0,6.1538,15.0568,0.603516,687.866
1,66.2787,4.7386,0.862568,1304.662
0,40.4715,10.5611,0.579508,1103.729
1,73.3783,4.3871,0.084418,1574.442
0,19.3357,24.0904,0.687147,1086.373
0,70.7837,3.9167,0.960258,1218.186
1,66.9728,4.1764,0.364348,1788.577
1,68.5526,-25.3005,0.046499,1168.674
1,96.0803,19.0050,0.634835,1774.963
0,61.9941,-11.2120,0.119310,1020.198
1,26.5597,-16.1236,0.474104,893.972
1,16.0032,-26.1720,0.212601,1274.117
0,9.7509,7.1231,0.383777,1472.299
0,83.5109,-11.2997,0.720457,659.035
1,65.5459,1.5972,0.638635,617.906
0,37.6607,-13.9997,0.837172,1054.446
0,39.4703,-3.2419,0.613459,1399.158
1,43.8455,-24.2699,0.101699,1329.332
1,62.1726,21.9434,0.530421,816.666
1,34.2084,-4.0216,0.986636,1818.689
1,30.8270,5.5606,0.013287,1122.174
0,73.8978,5.5582,0.395499,527.371
1,89.3360,-16.4023,0.842970,1290.279
1,65.1540,-29.6845,0.784338,538.330
1,73.9606,-17.4017,0.167569,1954.388
0,78.9735,29.7719,0.427525,1307.634
1,94.3634,-13.1978,0.958046,775.182
0,80.2026,-4.0391,0.198677,1063.318
1,84.5818,12.0002,0.083452,1434.997
0,39.5098,-28.6348,0.003568,1056.711
1,33.6825,8.9181,0.961082,1020.097
0,9.8298,-4.4935,0.043694,656.738
0,74.2779,-20.0933,0.857077,673.897
1,61.3323,-13.8851,0.659515,1768.847
0,21.8857,18.3949,0.408793,712.828
0,3.9603,-22.4088,0.544238,1589.781
0,76.6981,29.5578,0.056384,1474.671
0,29.4999,-10.8627,0.611314,1605.328
1,37.6919,-6.6607,0.094184,1912.080
1,68.0705,20.5756,0.967520,1456.114
0,12.6515,-8.2057,0.157670,999.796
1,53.0243,-15.6095,0.819197,1490.231
1,97.1778,22.8522,0.317174,783.949
1,75.0149,-23.4763,0.207297,1325.661
0,29.4369,9.4361,0.922630,894.861
1,82.9870,12.7439,0.467407,501.495
0,19.6677,-20.4600,0.906828,645.158
1,40.3743,20.0976,0.723186,1969.994
0,5.5158,-0.0145,0.951160,994.879
1,49.6048,-25.6912,0.904885,911.314
1,57.1977,8.1378,0.417080,1919.730
0,46.9248,-3.5635,0.894430,1508.259
1,81.7845,16.3461,0.818200,1481.424
1,81.2779,28.4425,0.220402,1100.933
1,91.5189,-6.8675,0.227301,1272.789
1,79.4611,12.3665,0.592711,1478.544
1,75.8056,18.4508,0.193197,1415.385
1,56.1047,14.5152,0.960342,1642.088
1,96.3135,26.4318,0.051014,710.122
0,28.2723,10.8934,0.296877,679.445
1,52.2006,21.0847,0.504263,516.163
1,18.6436,-5.5003,0.901887,966.082
1,76.3140,20.8739,0.242067,1260.795
0,1.0332,4.7543,0.207944,830.582
1,7.0859,-29.1780,0.459011,621.789
1,97.4659,-9.9283,0.087220,946.685
0,11.3054,-5.4462,0.473080,1781.394
1,90.6644,-11.8050,0.182422,702.058
0,15.2719,20.4020,0.649620,830.934
1,11.5237,11.9078,0.543817,587.333
0,70.3485,-1.5832,0.076489,1205.583
1,50.8306,-6.4559,0.423071,1565.714
1,85.1907,-10.7334,0.604097,1936.519
1,35.3910,-7.5110,0.387804,1796.340
1,70.7082,-6.1911,0.073239,1959.394
1,23.0826,-8.1552,0.238388,1287.354
0,27.6196,17.4427,0.028998,636.078
1,63.9440,-10.0355,0.002692,690.533
1,51.4243,22.8108,0.471946,1450.720
1,83.1609,-15.8439,0.691941,1689.361
1,74.0420,-11.3605,0.679591,1824.510
0,30.6670,-5.9775,0.103560,1960.798
1,14.4226,-20.7592,0.898168,1288.121
0,6.1196,-12.4733,0.513378,962.184
0,2.1168,-7.6725,0.260782,1594.344
1,82.6903,25.4921,0.439425,1366.067
1,99.4891,10.3284,0.445480,983.784
1,96.5537,-23.3328,0.145991,1386.095
0,23.9065,-16.2491,0.028826,1445.912
1,36.0230,28.9207,0.946533,1113.675
1,53.9497,13.3534,0.383818,506.949
1,36.8294,-27.0074,0.950028,833.052
0,38.1801,27.6570,0.526182,963.427
1,47.2086,12.5120,0.575645,621.158
1,95.0076,-21.2328,0.922648,1947.853
1,79.1987,-9.4021,0.630174,1608.687
1,84.4891,28.7002,0.030309,864.535
1,27.2334,-12.7007,0.440848,711.966
0,91.5661,-20.3345,0.923956,1876.467
0,27.8116,12.1800,0.719875,693.628
1,65.1697,-5.6180,0.865761,724.936
0,39.3377,17.9945,0.418582,1183.134
0,2.4995,-4.8178,0.210903,1881.939
1,40.3464,25.8385,0.283159,775.302
1,18.3764,-13.9389,0.434335,506.636
1,78.8984,-16.6701,0.005004,506.224
0,8.8987,7.4054,0.501089,831.158
0,43.8525,-23.2455,0.880351,1788.117
1,47.2425,22.1844,0.985426,1628.129
0,49.5958,27.0113,0.002664,634.175
1,34.7475,-4.8095,0.536340,1849.845
0,38.4012,28.3219,0.861337,1709.689
0,17.1213,17.6943,0.414433,776.492
1,40.1571,25.1168,0.990131,908.371
0,29.0889,-26.9826,0.424414,1177.242
0,31.4024,-13.0644,0.682249,1929.607
1,83.8795,-16.8300,0.915554,1169.791
1,66.9146,-24.7750,0.601192,1829.276
1,46.6494,-14.9257,0.073892,895.174
1,67.7520,-2.6816,0.801097,1177.772
1,57.7344,27.6035,0.730417,1549.671
1,29.7185,29.7256,0.084846,714.700
0,10.1753,-12.6131,0.908266,1938.378
1,95.1712,22.7611,0.967905,891.063
0,31.4488,-10.9547,0.103947,510.822
0,3.9650,28.5839,0.160965,1836.001
1,85.8717,-1.1303,0.230401,954.935
1,87.8737,-0.6550,0.215773,769.692
1,67.3718,-29.8657,0.458058,1798.430
0,17.6711,-9.4216,0.114973,1260.424
1,79.8169,-0.7559,0.540389,1731.133
1,25.9922,21.3666,0.723202,1664.908
1,32.0787,20.0677,0.194178,595.836
0,62.0591,-26.4371,0.604975,1533.083
0,46.2629,9.8147,0.788110,1451.411
0,31.2250,21.5618,0.238327,1765.903
1,69.6677,21.6855,0.654015,922.328
1,37.1315,26.4464,0.409646,1951.995
0,2.2627,15.9529,0.439167,1929.068
1,83.9256,18.4836,0.394168,1555.660
1,11.7330,14.2799,0.426251,1443.780
1,13.4591,11.9575,0.906115,1795.072
1,40.0558,7.0670,0.879266,545.213
0,45.9362,-19.1732,0.912626,1674.225
0,67.9819,8.9841,0.636978,1517.671
1,69.6747,-16.5354,0.835398,992.939
1,50.4191,-2.0882,0.534554,951.871
1,95.8680,-3.8896,0.024829,702.599
1,67.2024,-27.9205,0.546265,1917.431
0,40.4844,23.1970,0.409026,1133.460
0,65.8809,23.7260,0.611351,1869.863
1,46.7595,-23.9389,0.747804,1661.076
1,91.0180,21.8336,0.577489,1617.895
1,93.5362,-25.0063,0.578019,1101.513
1,2.4189,-20.6629,0.777560,1454.502
1,64.5161,-23.7918,0.692025,603.095
1,81.0131,18.9231,0.413092,1223.512
1,60.8757,21.2307,0.621313,1157.567
1,85.7661,11.2422,0.250778,1527.989
1,80.8131,-2.5699,0.801002,1139.152
0,32.1615,-11.4842,0.008017,1775.871
1,50.3191,-22.9276,0.975017,1692.102
0,36.4125,-5.4603,0.679074,985.639
0,9.4795,-2.9519,0.095148,928.931
0,8.1517,-2.2850,0.139641,859.205
0,33.6820,24.2904,0.092234,1100.048
1,18.7992,-11.8519,0.265923,1091.562
0,50.1534,18.4421,0.562511,1490.368
0,49.0884,22.7297,0.826578,831.004
1,44.8666,-29.5023,0.927019,568.575
0,35.7330,-8.2787,0.515048,1274.010
1,85.9699,-19.8626,0.768547,704.773
1,59.8350,-28.4617,0.574984,1226.537
1,6.1656,-21.4157,0.284699,792.625
0,28.7427,23.2974,0.434902,994.753
1,20.2688,8.1203,0.918972,1163.084
0,32.8525,28.6693,0.046518,887.788
1,82.5970,17.2453,0.749916,1702.304
1,33.2577,-27.6707,0.425996,762.454
0,46.5246,-11.7694,0.342220,786.428
0,30.5594,13.4157,0.731935,1861.461
1,46.9040,25.6271,0.185212,645.194
1,22.4362,-15.0009,0.326491,1806.674
1,62.0528,28.7472,0.316459,1296.968
0,27.4235,-6.4107,0.483163,1889.160
0,24.8606,-2.2623,0.259933,1958.101
0,89.8844,-12.4129,0.728020,1559.447
1,60.4929,-15.2468,0.138877,1106.668
1,89.8851,6.1325,0.653120,1117.078
0,8.2593,12.7398,0.554879,527.327
0,48.6125,29.2431,0.810908,1980.807
1,91.2439,-15.5741,0.805829,653.213
0,0.6746,10.0311,0.213145,714.247
1,93.1244,1.3179,0.620193,1866.967
1,37.4642,20.4146,0.912013,570.958
0,67.2026,14.4021,0.071778,1822.237
0,53.6276,24.4449,0.241716,852.241
1,91.1459,-1.0674,0.740815,867.163
0,36.4497,-3.5965,0.036735,1698.458
1,23.1665,-6.6562,0.510289,1880.119
1,56.0628,-24.4718,0.643568,1199.593
1,64.5881,-25.4777,0.763603,1523.463
1,17.2404,-19.8807,0.924338,1068.855
0,9.9331,-4.4718,0.978318,1512.487
1,44.9035,16.8690,0.375418,1795.919
1,93.4584,18.2105,0.113041,1355.067
1,28.2962,-16.2152,0.151699,1652.181
0,44.4139,-14.1692,0.775320,1808.343
0,83.6087,13.1164,0.058506,1182.917
